"No.","Time","Source","Destination","Protocol","Length","Info"
"10220","69.658114000","24.6.173.220","208.93.137.180","TCP","54","10893 > 80 [ACK] Seq=2628 Ack=1864 Win=65700 Len=0"
"10221","71.275194000","208.81.191.97","24.6.173.220","TCP","60","80 > 10849 [FIN, ACK] Seq=473 Ack=733 Win=6984 Len=0"
"10222","71.275379000","24.6.173.220","208.81.191.97","TCP","54","10849 > 80 [ACK] Seq=733 Ack=474 Win=65328 Len=0"
"10223","71.275704000","24.6.173.220","208.81.191.97","TCP","54","10849 > 80 [FIN, ACK] Seq=733 Ack=474 Win=65328 Len=0"
"10224","71.294433000","208.48.131.5","24.6.173.220","TCP","60","80 > 10915 [FIN, ACK] Seq=1 Ack=1 Win=14720 Len=0"
"10225","71.294640000","24.6.173.220","208.48.131.5","TCP","54","10915 > 80 [ACK] Seq=1 Ack=2 Win=65700 Len=0"
"10226","71.294830000","24.6.173.220","208.48.131.5","TCP","54","10915 > 80 [FIN, ACK] Seq=1 Ack=2 Win=65700 Len=0"
"10227","71.295550000","208.81.191.97","24.6.173.220","TCP","60","80 > 10849 [ACK] Seq=474 Ack=734 Win=6984 Len=0"
"10228","71.313750000","208.48.131.5","24.6.173.220","TCP","60","80 > 10915 [ACK] Seq=2 Ack=2 Win=14720 Len=0"
"10229","71.419121000","107.6.91.102","24.6.173.220","TCP","60","80 > 10908 [FIN, ACK] Seq=1 Ack=1 Win=5888 Len=0"
"10230","71.419289000","24.6.173.220","107.6.91.102","TCP","54","10908 > 80 [ACK] Seq=1 Ack=2 Win=65700 Len=0"
"10231","71.419558000","24.6.173.220","107.6.91.102","TCP","54","10908 > 80 [FIN, ACK] Seq=1 Ack=2 Win=65700 Len=0"
"10232","71.437419000","107.6.91.102","24.6.173.220","TCP","60","80 > 10908 [ACK] Seq=2 Ack=2 Win=5888 Len=0"
"10233","71.833954000","24.6.173.220","184.73.197.77","TCP","66","10917 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"10234","71.926124000","24.6.173.220","138.108.6.20","TCP","66","10918 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"10235","71.927108000","184.73.197.77","24.6.173.220","TCP","66","80 > 10917 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=256"
"10236","71.927254000","24.6.173.220","184.73.197.77","TCP","54","10917 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"10237","71.937368000","24.6.173.220","66.235.138.18","TCP","66","10919 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"10238","71.953530000","66.235.138.18","24.6.173.220","TCP","66","80 > 10919 [SYN, ACK] Seq=0 Ack=1 Win=4380 Len=0 MSS=1460 WS=1 SACK_PERM=1"
"10239","71.953766000","24.6.173.220","66.235.138.18","TCP","54","10919 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"10240","71.977516000","24.6.173.220","216.155.207.26","TCP","66","10920 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"10241","71.987882000","24.6.173.220","23.23.254.40","TCP","66","10921 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"10242","71.993430000","216.155.207.26","24.6.173.220","TCP","60","80 > 10920 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1460"
"10243","71.993526000","24.6.173.220","216.155.207.26","TCP","54","10920 > 80 [ACK] Seq=1 Ack=1 Win=256960 Len=0"
"10244","72.006502000","138.108.6.20","24.6.173.220","TCP","66","80 > 10918 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"10245","72.006633000","24.6.173.220","138.108.6.20","TCP","54","10918 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"10246","72.085857000","23.23.254.40","24.6.173.220","TCP","66","80 > 10921 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=256"
"10247","72.086027000","24.6.173.220","23.23.254.40","TCP","54","10921 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"10248","72.103899000","24.6.173.220","138.108.6.20","HTTP","788","GET /cgi-bin/m?ci=us-202808h&cg=0&cc=1&si=http%3A//www.sfgate.com/feedback/&rp=http%3A//www.google.com/url%3Fsa%3Dt%26rct%3Dj%26q%3D%26esrc%3Ds%26source%3Dweb%26cd%3D6%26ved%3D0CEoQFjAF%26url%3Dhttp%253A%252F%252Fwww.sfgate.com%252Ffeedback%252F%26ei%3Ds-uTUIHOEK7riQLUsIDwCA%26usg%3DAFQjCNFaO4JIqWtPEVPsdaEnCjOTY6TowA&ts=compact&rnd=1351871507980 HTTP/1.1 "
"10249","72.104715000","24.6.173.220","66.235.138.18","HTTP","2953","GET /b/ss/hearstsfgate/1/H.21/s33952288525119?AQB=1&ndh=1&t=2/10/2012%208%3A51%3A47%205%20420&ce=UTF-8&ns=hearst&pageName=feedback%3Aindex&g=http%3A//www.sfgate.com/feedback/&r=http%3A//www.google.com/url%3Fq%3D%26cd%3D6%26sa%3Dt%26rct%3Dj%26esrc%3Ds%26source%3Dweb%26ved%3D0CEoQFjAF%26url%3Dhttp%253A%252F%252Fwww.sfgate.com%252Ffeedback%252F%26ei%3Ds-uTUIHOEK7riQLUsIDwCA%26usg%3DAFQjCNFaO4JIqWtPEVPsdaEnCjOTY6TowA&cc=USD&ch=home&server=www.sfgate.com&events=event16&c1=home&v1=home&h1=home%2Csan%20francisco%20chronicle%20at%20sfgate%2Cfeedback&c2=home%3Asan%20francisco%20chronicle%20at%20sfgate&v2=home%3Asan%20francisco%20chronicle%20at%20sfgate&c3=home%3Asan%20francisco%20chronicle%20at%20sfgate%3Afeedback&v3=home%3Asan%20francisco%20chronicle%20at%20sfgate%3Afeedback&c4=home%3Asan%20francisco%20chronicle%20at%20sfgate%3Afeedback&v4=home%3Asan%20francisco%20chronicle%20at%20sfgate%3Afeedback&c12=New&v12=New&c13=feedback%3Aindex&c16=online&c17=11%3A30AM&v17=11%3A30AM&c18=Friday&v18=Friday&c19=Weekday&v19=Weekday&c21=2011-10-27%2021%3A01%3A00&c22=Feedback&v22=Feedback&c23=6856&v23=6856&c24=channel&v24=channel&c28=http%3A//www.sfgate.com/&v29=http%3A//www.sfgate.com/&c42=http%3A//www.sfgate.com/feedback/&c45=sfgate&v45=sfgate&s=1920x1080&c=24&j=1.7&v=Y&k=Y&bw=1920&bh=1018&p=Shockwave%20Flash%3BJava%28TM%29%20Platform%20SE%207%20U7%3BJava%20Deployment%20Toolkit%207.0.70.11%3BGoogle%20Update%3BQuickTime%20Plug-in%207.7.2%3BAdobe%20Acrobat%3BVLC%20Web%20Plugin%3BiTunes%20Application%20Detector%3BSilverlight%20Plug-In%3BActiveTouch%20General%20Plugin%20Container%3BGoogle%20Earth%20Plugin%3BWindows%20Live%u0099%20Photo%20Gallery%3BHulu%20Desktop%3BMicrosoft%20Office%202010%3BMicrosoft%AE%20Windows%20Media%20Player%20Firefox%20Plugin%3B&pid=feedback%3Aindex&pidt=1&oid=submitted&oidt=3&ot=SUBMIT&AQE=1 HTTP/1.1 "
"10250","72.114445000","24.6.173.220","216.155.207.26","HTTP","1846","GET /js_1_0/?config=2130893885&type=news&ctxtId=news&keywordCharEnc=utf8&source=npc_hearst_sanfranciscochronicle_t2_ctxt&adwd=728&adht=90&ctxtUrl=http%3A%2F%2Fwww.sfgate.com%2Ffeedback&css_url=http://www2.mysanantonio.com/3rdparty_2010/css/ysm.css&refUrl=http%3A%2F%2Fwww.google.com%2Furl%3Fsa%3Dt%26rct%3Dj%26q%3D%26esrc%3Ds%26source%3Dweb%26cd%3D6%26ved%3D0CEoQFjAF%26url%3Dhttp%253A%252F%252Fwww.sfgate.com%252Ffeedback%252F%26ei%3Ds-uTUIHOEK7riQLUsIDwCA%26usg%3DAFQjCNFaO4JIqWtPEVPsdaEnCjOTY6TowA&du=1&cb=1351871508029&ctxtContent=%3Chead%3E%3C!--%20eid%3Achannel.6856%20--%3E%09%09%0A%09%09%0A%09%3Cmeta%20http-equiv%3D%22content-type%22%20content%3D%22text%2Fhtml%3B%20charset%3Dutf-8%22%3E%0A%0A%0A%09%09%3C!--%20generated%20at%202012-11-02%2010%3A48%3A56%20on%20prodWCM4%20running%20v2.8.4p3.19000%20--%3E%0A%09%09%3Cmeta%20name%3D%22adwiz-site%22%20content%3D%22sfc%22%3E%0A%09%09%3Cmeta%20name%3D%22SKYPE_TOOLBAR%22%20content%3D%22SKYPE_TOOLBAR_PARSER_COMPATIBLE%22%3E%0A%0A%09%09%0A%09%09%0A%09%3C!--%5Bif%20IE%206%5D%3E%3C!%5Bendif%5D--%3E%0A%09%09%0A%09%09%3Clink%20rel%3D%22stylesheet%22%20type%3D%22text%2Fcss%22%20href%3D%22%2Fexternal%2Fcss%2Fglobal.shared.2.8.4p3.19000.css%22%20media%3D%22all%22%3E%0A%20%20%20%20%20%20%20%20%0A%20%20%20%20%20%20%20%20%3Clink%20rel%3D%22stylesheet%22%20type%3D%22text%2Fcss%22 HTTP/1.1 "
"10251","72.120024000","24.6.173.220","23.23.254.40","HTTP","533","GET /thumbnail/iframe.html?wid=11112 HTTP/1.1 "
"10252","72.120903000","66.235.138.18","24.6.173.220","TCP","60","80 > 10919 [ACK] Seq=1 Ack=2900 Win=7279 Len=0"
"10253","72.122677000","24.6.173.220","208.81.191.108","TCP","66","10922 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"10254","72.123510000","66.235.138.18","24.6.173.220","HTTP","866","HTTP/1.1 302 Found "
"10255","72.136237000","216.155.207.26","24.6.173.220","TCP","60","80 > 10920 [ACK] Seq=1 Ack=1461 Win=8760 Len=0"
"10256","72.137055000","216.155.207.26","24.6.173.220","TCP","60","80 > 10920 [ACK] Seq=1 Ack=1793 Win=11680 Len=0"
"10257","72.144879000","208.81.191.108","24.6.173.220","TCP","62","80 > 10922 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 WS=128"
"10258","72.145015000","24.6.173.220","208.81.191.108","TCP","54","10922 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"10259","72.184875000","138.108.6.20","24.6.173.220","TCP","60","80 > 10918 [ACK] Seq=1 Ack=735 Win=7424 Len=0"
"10260","72.186167000","216.155.207.26","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10261","72.187379000","216.155.207.26","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10262","72.187381000","138.108.6.20","24.6.173.220","HTTP","472","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"10263","72.187834000","24.6.173.220","216.155.207.26","TCP","54","10920 > 80 [ACK] Seq=1793 Ack=2921 Win=256960 Len=0"
"10264","72.206140000","216.155.207.26","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10265","72.207186000","216.155.207.26","24.6.173.220","HTTP","1026","HTTP/1.1 200 OK  (text/html)"
"10266","72.207383000","24.6.173.220","216.155.207.26","TCP","54","10920 > 80 [ACK] Seq=1793 Ack=5354 Win=256960 Len=0"
"10267","72.207701000","24.6.173.220","216.155.207.26","TCP","54","10920 > 80 [FIN, ACK] Seq=1793 Ack=5354 Win=256960 Len=0"
"10268","72.219950000","23.23.254.40","24.6.173.220","TCP","60","80 > 10921 [ACK] Seq=1 Ack=480 Win=6912 Len=0"
"10269","72.223912000","216.155.207.26","24.6.173.220","TCP","60","80 > 10920 [ACK] Seq=5354 Ack=1794 Win=11680 Len=0"
"10270","72.229569000","23.23.254.40","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10271","72.230702000","23.23.254.40","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10272","72.230706000","23.23.254.40","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10273","72.231311000","24.6.173.220","23.23.254.40","TCP","54","10921 > 80 [ACK] Seq=480 Ack=4381 Win=65700 Len=0"
"10274","72.233649000","24.6.173.220","208.48.131.3","TCP","66","10923 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"10275","72.234059000","24.6.173.220","93.184.216.229","HTTP","385","GET /wd/UserWidget?u=sfgate.com&to=1&or=vb&wid=1&cb=1351871508043 HTTP/1.1 "
"10276","72.254716000","208.48.131.3","24.6.173.220","TCP","66","80 > 10923 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=128"
"10277","72.254851000","24.6.173.220","208.48.131.3","TCP","54","10923 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"10278","72.256514000","93.184.216.229","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10279","72.257909000","93.184.216.229","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10280","72.257918000","93.184.216.229","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10281","72.259052000","24.6.173.220","93.184.216.229","TCP","54","10900 > 80 [ACK] Seq=689 Ack=27101 Win=65700 Len=0"
"10282","72.259871000","93.184.216.229","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10283","72.259873000","93.184.216.229","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10284","72.260702000","24.6.173.220","93.184.216.229","TCP","54","10900 > 80 [ACK] Seq=689 Ack=30021 Win=65700 Len=0"
"10285","72.261475000","93.184.216.229","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10286","72.261478000","93.184.216.229","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10287","72.261481000","93.184.216.229","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10288","72.263072000","24.6.173.220","93.184.216.229","TCP","54","10900 > 80 [ACK] Seq=689 Ack=34401 Win=65700 Len=0"
"10289","72.263877000","93.184.216.229","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10290","72.263879000","93.184.216.229","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10291","72.264586000","24.6.173.220","93.184.216.229","TCP","54","10900 > 80 [ACK] Seq=689 Ack=37321 Win=65700 Len=0"
"10292","72.272315000","24.6.173.220","50.112.101.26","HTTP","821","GET /favicon.ico?cID=4&campID=8&cdid=5991&ic_ch=&icxid=1351871437422-6709824378191466&refVar=http%3A%2F%2Fwww.google.com%2Furl%3Fsa%3Dt%26rct%3Dj%26q%3D%26esrc%3Ds%26source%3Dweb%26cd%3D6%26ved%3D0CEoQFjAF%26url%3Dhttp%253A%252F%252Fwww.sfgate.com%252Ffeedback%252F%26ei%3Ds-uTUIHOEK7riQLUsIDwCA%26usg%3DAFQjCNFaO4JIqWtPEVPsdaEnCjOTY6TowA&ic_uq=1351871508285-3876133591089570 HTTP/1.1 "
"10293","72.272806000","24.6.173.220","208.48.131.3","HTTP","813","GET /partners/universal/in?pid=70004&channel=&ndl=http%3A//www.sfgate.com/feedback/&ndr=http%3A//www.google.com/url%3Fsa%3Dt%26rct%3Dj%26q%3D%26esrc%3Ds%26source%3Dweb%26cd%3D6%26ved%3D0CEoQFjAF%26url%3Dhttp%253A%252F%252Fwww.sfgate.com%252Ffeedback%252F%26ei%3Ds-uTUIHOEK7riQLUsIDwCA%26usg%3DAFQjCNFaO4JIqWtPEVPsdaEnCjOTY6TowA&pt=&et=&icxid=1351871437422-6709824378191466&did=5991&imps=0&t=f HTTP/1.1 "
"10294","72.275724000","24.6.173.220","208.81.191.113","TCP","66","10924 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"10295","72.276813000","24.6.173.220","208.81.191.110","TCP","66","10925 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"10296","72.278424000","93.184.216.229","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10297","72.279859000","93.184.216.229","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10298","72.279862000","93.184.216.229","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10299","72.279864000","93.184.216.229","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10300","72.282152000","24.6.173.220","93.184.216.229","TCP","54","10900 > 80 [ACK] Seq=689 Ack=43161 Win=65700 Len=0"
"10301","72.282916000","93.184.216.229","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10302","72.282918000","93.184.216.229","24.6.173.220","HTTP","874","HTTP/1.1 200 OK  (text/html)"
"10303","72.283735000","24.6.173.220","23.23.99.162","TCP","66","10926 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"10304","72.283735000","24.6.173.220","93.184.216.229","TCP","54","10900 > 80 [ACK] Seq=689 Ack=45441 Win=65700 Len=0"
"10305","72.296245000","208.48.131.3","24.6.173.220","TCP","60","80 > 10923 [ACK] Seq=1 Ack=760 Win=7424 Len=0"
"10306","72.300883000","208.48.131.3","24.6.173.220","HTTP","848","HTTP/1.1 200 OK "
"10307","72.300886000","208.48.131.3","24.6.173.220","TCP","60","80 > 10923 [FIN, ACK] Seq=795 Ack=760 Win=7424 Len=0"
"10308","72.301135000","24.6.173.220","208.48.131.3","TCP","54","10923 > 80 [ACK] Seq=760 Ack=796 Win=64904 Len=0"
"10309","72.301595000","24.6.173.220","208.48.131.3","TCP","54","10923 > 80 [FIN, ACK] Seq=760 Ack=796 Win=64904 Len=0"
"10310","72.302329000","24.6.173.220","208.81.191.113","TCP","66","10927 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"10311","72.303706000","208.81.191.113","24.6.173.220","TCP","62","80 > 10924 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 WS=128"
"10312","72.303806000","24.6.173.220","208.81.191.113","TCP","54","10924 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"10313","72.304561000","208.81.191.110","24.6.173.220","TCP","62","80 > 10925 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 WS=128"
"10314","72.304705000","24.6.173.220","208.81.191.110","TCP","54","10925 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"10315","72.304771000","24.6.173.220","208.81.191.113","HTTP","964","GET /b.gif?event=cimLoad0&partner=hearstnewspapers:sfgate&live=1&mcim=0&hidden=0&version=v108_cim_11_33_7&includeVersion=5&instance=41f8dcc57fba1e74e52abea578b3b753&pref=http%3A%2F%2Fwww.google.com%2F&tf=1&wo=0&tm=1351871508330 HTTP/1.1 "
"10316","72.305470000","24.6.173.220","23.23.99.162","TCP","66","10928 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"10317","72.316042000","50.112.101.26","24.6.173.220","HTTP","439","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"10318","72.319694000","208.48.131.3","24.6.173.220","TCP","60","80 > 10923 [ACK] Seq=796 Ack=761 Win=7424 Len=0"
"10319","72.323157000","24.6.173.220","66.235.138.18","TCP","54","10919 > 80 [ACK] Seq=2900 Ack=813 Win=64888 Len=0"
"10320","72.324880000","208.81.191.113","24.6.173.220","TCP","62","80 > 10927 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 WS=128"
"10321","72.325012000","24.6.173.220","208.81.191.113","TCP","54","10927 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"10322","72.325825000","208.81.191.113","24.6.173.220","TCP","60","80 > 10924 [ACK] Seq=1 Ack=911 Win=7680 Len=0"
"10323","72.326612000","23.23.254.40","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10324","72.326616000","23.23.254.40","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10325","72.326618000","208.81.191.113","24.6.173.220","HTTP","290","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"10326","72.327161000","24.6.173.220","23.23.254.40","TCP","54","10921 > 80 [ACK] Seq=480 Ack=7301 Win=65700 Len=0"
"10327","72.327966000","23.23.254.40","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10328","72.327968000","23.23.254.40","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10329","72.328361000","24.6.173.220","23.23.254.40","TCP","54","10921 > 80 [ACK] Seq=480 Ack=10221 Win=65700 Len=0"
"10330","72.383855000","23.23.99.162","24.6.173.220","TCP","66","80 > 10926 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=256"
"10331","72.384008000","24.6.173.220","23.23.99.162","TCP","54","10926 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"10332","72.384743000","24.6.173.220","23.23.99.162","HTTP","1041","GET /sfgate.gif?url=http%3A//www.sfgate.com/feedback/&uuid=13ac1d11a80-16d57cc1dedb3d3a&proj=sfgate&sec=home&ss=home%3Asan%20francisco%20chronicle%20at%20sfgate&sss=home%3Asan%20francisco%20chronicle%20at%20sfgate%3Afeedback&ct=channel&caid=feedback%3Aindex&akv1=sfgate.com&akv2=News&t=70897&w=1920&h=1080&dt=1351871508337&sn=1&title=Feedback%20at%20SFGate%2C%20news%20and%20information%20for%20the%20San%20Francisco%20Bay%20Area%20-%20SFGate&ref=http%3A//www.google.com/url%3Fsa%3Dt%26rct%3Dj%26q%3D%26esrc%3Ds%26source%3Dweb%26cd%3D6%26ved%3D0CEoQFjAF%26url%3Dhttp%253A%252F%252Fwww.sfgate.com%252Ffeedback%252F%26ei%3Ds-uTUIHOEK7riQLUsIDwCA%26usg%3DAFQjCNFaO4JIqWtPEVPsdaEnCjOTY6TowA HTTP/1.1 "
"10333","72.385128000","24.6.173.220","138.108.6.20","TCP","54","10918 > 80 [ACK] Seq=735 Ack=419 Win=65280 Len=0"
"10334","72.397229000","24.6.173.220","96.17.148.18","HTTP","562","GET /r?c2=6036097&d.c=gif&d.o=hearstsfgate&d.x=83753362&d.t=page&d.u=http%3A%2F%2Fwww.sfgate.com%2Ffeedback%2F HTTP/1.1 "
"10335","72.400162000","23.23.99.162","24.6.173.220","TCP","66","80 > 10928 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=256"
"10336","72.400259000","24.6.173.220","23.23.99.162","TCP","54","10928 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"10337","72.415275000","96.17.148.18","24.6.173.220","HTTP","363","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"10338","72.421693000","24.6.173.220","75.75.75.75","DNS","95","Standard query 0x75d3  A mediaservices-d.openxenterprise.com"
"10339","72.424570000","23.23.254.40","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10340","72.425692000","23.23.254.40","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10341","72.425699000","23.23.254.40","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10342","72.425702000","23.23.254.40","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10343","72.426215000","24.6.173.220","23.23.254.40","TCP","54","10921 > 80 [ACK] Seq=480 Ack=16061 Win=65700 Len=0"
"10344","72.427000000","23.23.254.40","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10345","72.427002000","23.23.254.40","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10346","72.427378000","24.6.173.220","23.23.254.40","TCP","54","10921 > 80 [ACK] Seq=480 Ack=18981 Win=65700 Len=0"
"10347","72.467164000","75.75.75.75","24.6.173.220","DNS","166","Standard query response 0x75d3  CNAME prod30-tradex-d.d.xx.openx.com.akadns.net A 173.241.250.12"
"10348","72.468168000","24.6.173.220","75.75.75.75","DNS","95","Standard query 0x3b43  AAAA mediaservices-d.openxenterprise.com"
"10349","72.481878000","75.75.75.75","24.6.173.220","DNS","213","Standard query response 0x3b43  CNAME prod30-tradex-d.d.xx.openx.com.akadns.net"
"10350","72.483232000","24.6.173.220","173.241.250.12","TCP","66","10929 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"10351","72.484871000","23.23.99.162","24.6.173.220","TCP","60","80 > 10926 [ACK] Seq=1 Ack=988 Win=8960 Len=0"
"10352","72.486073000","23.23.99.162","24.6.173.220","HTTP","348","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"10353","72.509560000","173.241.250.12","24.6.173.220","TCP","60","80 > 10929 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1460"
"10354","72.509679000","24.6.173.220","173.241.250.12","TCP","54","10929 > 80 [ACK] Seq=1 Ack=1 Win=256960 Len=0"
"10355","72.513257000","24.6.173.220","50.112.101.26","TCP","54","10901 > 80 [ACK] Seq=1408 Ack=771 Win=64928 Len=0"
"10356","72.513852000","24.6.173.220","64.94.107.38","TCP","66","10930 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"10357","72.520193000","24.6.173.220","50.17.229.22","TCP","66","10931 > 80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"10358","72.523303000","24.6.173.220","208.81.191.113","TCP","54","10924 > 80 [ACK] Seq=911 Ack=237 Win=65464 Len=0"
"10359","72.524438000","24.6.173.220","173.241.250.12","HTTP","440","GET /w/1.0/afr?auid=139727&cb=1370574822 HTTP/1.1 "
"10360","72.539511000","64.94.107.38","24.6.173.220","TCP","62","80 > 10930 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 WS=128"
"10361","72.539646000","24.6.173.220","64.94.107.38","TCP","54","10930 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"10362","72.554285000","173.241.250.12","24.6.173.220","HTTP","506","HTTP/1.1 302 Moved Temporarily "
"10363","72.554489000","24.6.173.220","173.241.250.12","TCP","54","10929 > 80 [ACK] Seq=387 Ack=454 Win=255152 Len=0"
"10364","72.554777000","24.6.173.220","173.241.250.12","TCP","54","10929 > 80 [FIN, ACK] Seq=387 Ack=454 Win=255152 Len=0"
"10365","72.555247000","23.23.254.40","24.6.173.220","TCP","1514","[TCP segment of a reassembled PDU]"
"10366","72.556240000","23.23.254.40","24.6.173.220","HTTP","418","HTTP/1.1 200 OK  (text/html)"
"10367","72.556457000","24.6.173.220","23.23.254.40","TCP","54","10921 > 80 [ACK] Seq=480 Ack=20805 Win=65700 Len=0"
"10368","72.583930000","173.241.250.12","24.6.173.220","TCP","60","80 > 10929 [ACK] Seq=454 Ack=388 Win=8190 Len=0"
"10369","72.610274000","24.6.173.220","96.17.148.18","TCP","54","10715 > 80 [ACK] Seq=3218 Ack=2306 Win=64892 Len=0"
"10370","72.613390000","50.17.229.22","24.6.173.220","TCP","66","80 > 10931 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460 SACK_PERM=1 WS=256"
"10371","72.613531000","24.6.173.220","50.17.229.22","TCP","54","10931 > 80 [ACK] Seq=1 Ack=1 Win=65700 Len=0"
"10372","72.620254000","24.6.173.220","50.17.229.22","HTTP","607","GET /AnalyticsProvider/jsonp/analytics/PageViewJSONP?wid=11112&uut=80083D34-2184-4EFF-B1B1-60B95A69FB731351871438528&furl=http://embed.newsinc.com/thumbnail/iframe.html&purl=null&ssid=sfgate_nws_non_fro&anid=45981 HTTP/1.1 "
